id;type_aero;nom;latitude_deg;longitude_deg;elevation_ft;code_continent;code_pays;municipalite;code_icao;fuseau
LXN;small_airport;Jim Kelly Field;40.791000366199995;-99.7772979736;2413;NA;US;Lexington;KLXN;America/Chicago
LXR;large_airport;Luxor International Airport;25.671;32.7066;294;AF;EG;Luxor;HELX;Africa/Cairo
LXS;small_airport;Limnos Airport;39.917098999;25.236299514799995;14;EU;GR;Limnos Island;LGLM;Europe/Athens
LXU;small_airport;Lukulu Airport;-14.374799728393555;23.249500274658203;3480;AF;ZM;Lukulu;FLLK;Africa/Lusaka
LXV;small_airport;Lake County Airport;39.220298767100005;-106.317001343;9927;NA;US;Leadville;KLXV;America/Denver
LYA;small_airport;Luoyang Airport;34.741100311299995;112.388000488;840;AS;CN;Luoyang;ZHLY;Asia/Shanghai
LYB;medium_airport;Edward Bodden Airfield;19.66699981689453;-80.0999984741211;3;NA;KY;Little Cayman;MWCL;America/Cayman
LYC;medium_airport;Lycksele Airport;64.54830169677734;18.71619987487793;705;EU;SE;;ESNL;Europe/Stockholm
LYG;small_airport;Lianyungang Airport;34.571667;118.873611;;AS;CN;Lianyungang;ZSLG;Asia/Shanghai
LYH;medium_airport;Lynchburg Regional Preston Glenn Field;37.326698303222656;-79.20040130615234;938;NA;US;Lynchburg;KLYH;America/New_York
LYI;small_airport;Shubuling Airport;35.04610061645508;118.41200256347656;;AS;CN;Linyi;ZSLY;Asia/Shanghai
LYK;small_airport;Lunyuk Airport;-8.9889;117.2158;44;AS;ID;Lunyuk-Simbawa Island;WADU;Asia/Makassar
LYN;medium_airport;Lyon-Bron Airport;45.72719955444336;4.944270133972168;659;EU;FR;Lyon/Bron;LFLY;Europe/Paris
LYO;small_airport;Lyons-Rice County Municipal Airport;38.34280014;-98.22689819;1691;NA;US;Lyons;KLYO;America/Chicago
LYP;medium_airport;Faisalabad International Airport;31.364999771118164;72.99479675292969;591;AS;PK;Faisalabad;OPFA;Asia/Karachi
LYR;medium_airport;Svalbard Airport, Longyear;78.246101379395;15.465600013733;88;EU;NO;Longyearbyen;ENSB;Arctic/Longyearbyen
LYS;medium_airport;Lyon Saint-Exupéry Airport;45.7255556;5.0811111;821;EU;FR;Lyon;LFLL;Europe/Paris
LYU;medium_airport;Ely Municipal Airport;47.82450104;-91.83070374;1456;NA;US;Ely;KELO;America/Chicago
LYX;medium_airport;Lydd Airport;50.95610046386719;0.9391670227050781;13;EU;GB;Lydd, Ashford;EGMD;Europe/London
LZA;small_airport;Luiza Airport;-7.183000087738037;22.399999618530273;2890;AF;CD;Luiza;FZUG;Africa/Lubumbashi
LZC;medium_airport;Lázaro Cárdenas Airport;18.0016994476;-102.221000671;39;NA;MX;Lázaro Cárdenas;MMLC;America/Mexico_City
LZH;medium_airport;Liuzhou Bailian Airport;24.2075;109.390999;295;AS;CN;Liuzhou;ZGZH;Asia/Chongqing
LZI;small_airport;Luozi Airport;-4.949999809265137;14.133000373840332;722;AF;CD;Luozi;FZAL;Africa/Kinshasa
LZM;small_airport;Luzamba Airport;-9.11596012115;18.049299240099998;2904;AF;AO;Luzamba;FNLZ;Africa/Luanda
LZN;medium_airport;Matsu Nangan Airport;26.159799575805664;119.95800018310547;232;AS;TW;Nangang Island;RCFG;Asia/Taipei
LZO;small_airport;Luzhou Airport;28.85219955444336;105.39299774169922;;AS;CN;Luzhou;ZULZ;Asia/Chongqing
LZR;small_airport;Lizard Island Airport;-14.673273;145.454571;70;OC;AU;;YLZI;Australia/Brisbane
LZU;small_airport;Gwinnett County Briscoe Field;33.97809982;-83.96240234;1061;NA;US;Lawrenceville;KLZU;America/New_York
LZY;medium_airport;Nyingchi Airport;29.303300857543945;94.33529663085938;9675;AS;CN;Nyingchi;ZUNZ;Asia/Urumqi
MAA;large_airport;Chennai International Airport;12.990005493164062;80.16929626464844;52;AS;IN;Chennai;VOMM;Asia/Kolkata
MAB;medium_airport;João Correa da Rocha Airport;-5.36858987808;-49.138000488299994;357;SA;BR;Marabá;SBMA;America/Belem
MAC;small_airport;Macon Downtown Airport;32.82210159;-83.56199646;437;NA;US;Macon;KMAC;America/New_York
MAD;large_airport;Adolfo Suárez Madrid–Barajas Airport;40.471926;-3.56264;1998;EU;ES;Madrid;LEMD;Europe/Madrid
MAE;small_airport;Madera Municipal Airport;36.9886016846;-120.111999512;255;NA;US;Madera;KMAE;America/Los_Angeles
MAF;medium_airport;Midland International Airport;31.9424991607666;-102.2020034790039;2871;NA;US;Midland;KMAF;America/Chicago
MAG;medium_airport;Madang Airport;-5.20707988739;145.789001465;20;OC;PG;Madang;AYMD;Pacific/Port_Moresby
MAH;medium_airport;Menorca Airport;39.86259841918945;4.218649864196777;302;EU;ES;Menorca Island;LEMH;Europe/Madrid
MAI;medium_airport;Mangochi Airport;-14.482999801635742;35.266998291015625;1580;AF;MW;Mangochi;FWMG;Africa/Blantyre
MAJ;medium_airport;Marshall Islands International Airport;7.064760208129883;171.27200317382812;6;OC;MH;Majuro Atoll;PKMJ;Pacific/Majuro
MAK;medium_airport;Malakal Airport;9.55897045135498;31.65220069885254;1291;AF;SS;Malakal;HSSM;Africa/Juba
MAL;small_airport;Mangole Airport, Falabisahaya;-1.875789999961853;125.83000183105469;889;AS;ID;Mangole Island;WAPE;Asia/Jayapura
MAM;medium_airport;General Servando Canales International Airport;25.7698993683;-97.5252990723;25;NA;MX;Matamoros;MMMA;America/Matamoros
MAN;large_airport;Manchester Airport;53.35369873046875;-2.2749500274658203;257;EU;GB;Manchester;EGCC;Europe/London
MAO;medium_airport;Eduardo Gomes International Airport;-3.0386099815368652;-60.04970169067383;264;SA;BR;Manaus;SBEG;America/Manaus
MAQ;medium_airport;Mae Sot Airport;16.699899673461914;98.54509735107422;690;AS;TH;;VTPM;Asia/Bangkok
MAR;medium_airport;La Chinita International Airport;10.5582084656;-71.7278594971;239;SA;VE;Maracaibo;SVMC;America/Caracas
MAS;medium_airport;Momote Airport;-2.06189;147.423996;12;OC;PG;Manus Island;AYMO;Pacific/Port_Moresby
MAT;small_airport;Tshimpi Airport;-5.799610137939453;13.440400123596191;1115;AF;CD;Matadi;FZAM;Africa/Kinshasa
MAU;medium_airport;Maupiti Airport;-16.42650032043457;-152.24400329589844;15;OC;PF;;NTTP;Pacific/Tahiti
MAW;small_airport;Malden Regional Airport;36.6006012;-89.99220276;294;NA;US;Malden;KMAW;America/Chicago
MAX;medium_airport;Ouro Sogui Airport;15.593600273132324;-13.322799682617188;85;AF;SN;Matam;GOSM;Africa/Dakar
MAY;medium_airport;Clarence A. Bain Airport;24.287700653076172;-77.68460083007812;19;NA;BS;Mangrove Cay;MYAB;America/Nassau
MAZ;medium_airport;Eugenio Maria De Hostos Airport;18.255699157714844;-67.14849853515625;28;NA;PR;Mayaguez;TJMZ;America/Puerto_Rico
MBA;large_airport;Mombasa Moi International Airport;-4.034830093383789;39.594200134277344;200;AF;KE;Mombasa;HKMO;Africa/Nairobi
MBB;small_airport;Marble Bar Airport;-21.163299560546875;119.83300018310547;194;OC;AU;;YMBL;Australia/Perth
MBC;small_airport;M'Bigou Airport;-1.8830000162124634;11.932999610900879;2346;AF;GA;M'Bigou;FOGG;Africa/Libreville
MBD;medium_airport;Mmabatho International Airport;-25.798400878900004;25.548000335699996;4181;AF;ZA;Mafeking;FAMM;Africa/Johannesburg
MBE;medium_airport;Monbetsu Airport;44.303901672399995;143.404006958;80;AS;JP;Monbetsu;RJEB;Asia/Tokyo
MBG;medium_airport;Mobridge Municipal Airport;45.54650116;-100.4079971;1716;NA;US;Mobridge;KMBG;America/Chicago
MBH;small_airport;Maryborough Airport;-25.5132999420166;152.71499633789062;38;OC;AU;;YMYB;Australia/Brisbane
MBI;small_airport;Mbeya Airport;-8.916999816894531;33.46699905395508;5600;AF;TZ;Mbeya;HTMB;Africa/Dar_es_Salaam
MBJ;medium_airport;Sangster International Airport;18.503700256347656;-77.91339874267578;4;NA;JM;Montego Bay;MKJS;America/Jamaica
MBK;small_airport;Regional Orlando Villas Boas Airport;-10.170277595500002;-54.9527778625;886;SA;BR;Matupá;SWXM;America/Cuiaba
MBL;small_airport;Manistee Co Blacker Airport;44.2723999;-86.24690247;621;NA;US;Manistee;KMBL;America/Detroit
MBO;medium_airport;Mamburao Airport;13.208100318908691;120.6050033569336;13;AS;PH;;RPUM;Asia/Manila
MBP;small_airport;Moyobamba Airport;-6.0188889503479;-76.98832702636719;2749;SA;PE;Moyobamba;SPBB;America/Lima
MBQ;small_airport;Mbarara Airport;-0.555278003216;30.5993995667;4600;AF;UG;Mbarara;HUMA;Africa/Kampala
MBS;large_airport;MBS International Airport;43.532901763916016;-84.07959747314453;668;NA;US;Saginaw;KMBS;America/Detroit
MBT;medium_airport;Moises R. Espinosa Airport;12.369400024399999;123.628997803;26;AS;PH;Masbate;RPVJ;Asia/Manila
MBU;small_airport;Babanakira Airport;-9.7475004196167;159.83900451660156;;OC;SB;Mbambanakira;AGGI;Pacific/Guadalcanal
MBV;small_airport;Masa Airport;-6.345;147.591;5900;OC;PG;Masa;AYSX;Pacific/Port_Moresby
MBW;medium_airport;Melbourne Moorabbin Airport;-37.975799560546875;145.1020050048828;50;OC;AU;Melbourne;YMMB;Australia/Melbourne
MBX;medium_airport;Maribor Airport;46.47990036010742;15.686100006103516;876;EU;SI;;LJMB;Europe/Ljubljana
MBY;small_airport;Omar N Bradley Airport;39.463901519800004;-92.4270019531;867;NA;US;Moberly;KMBY;America/Chicago
MBZ;small_airport;Maués Airport;-3.37217;-57.7248;69;SA;BR;Maués;SWMW;America/Manaus
MCA;small_airport;Macenta Airport;8.481857;-9.525071;1690;AF;GN;Macenta;GUMA;Africa/Conakry
MCB;medium_airport;Mc Comb/Pike County Airport/John E Lewis Field;31.17849922;-90.47190094;413;NA;US;Mc Comb;KMCB;America/Chicago
MCC;medium_airport;Mc Clellan Airfield;38.66759872;-121.401001;77;NA;US;Sacramento;KMCC;America/Los_Angeles
MCD;small_airport;Mackinac Island Airport;45.86489868;-84.63729858;739;NA;US;Mackinac Island;KMCD;America/Detroit
MCE;medium_airport;Merced Regional Macready Field;37.28469849;-120.5139999;155;NA;US;Merced;KMCE;America/Los_Angeles
MCF;large_airport;Mac Dill Air Force Base;27.84930038;-82.52120209;14;NA;US;Tampa;KMCF;America/New_York
MCG;medium_airport;McGrath Airport;62.95289993;-155.6060028;341;NA;US;McGrath;PAMC;America/Anchorage
MCH;medium_airport;General Manuel Serrano Airport;-3.2689;-79.961601;11;SA;EC;Machala;SEMH;America/Guayaquil
MCI;large_airport;Kansas City International Airport;39.2976;-94.713898;1026;NA;US;Kansas City;KMCI;America/Chicago
MCJ;medium_airport;Jorge Isaac Airport;11.2325;-72.4901;281;SA;CO;La Mina-Maicao;SKLM;America/Bogota
MCK;medium_airport;Mc Cook Ben Nelson Regional Airport;40.20629883;-100.5920029;2583;NA;US;Mc Cook;KMCK;America/Chicago
MCL;small_airport;McKinley National Park Airport;63.7326011658;-148.910995483;1720;NA;US;McKinley Park;PAIN;America/Anchorage
MCN;medium_airport;Middle Georgia Regional Airport;32.69279861450195;-83.64920043945312;354;NA;US;Macon;KMCN;America/New_York
MCO;large_airport;Orlando International Airport;28.429399490356445;-81.30899810791016;96;NA;US;Orlando;KMCO;America/New_York
MCP;medium_airport;Alberto Alcolumbre Airport;0.0506640002131;-51.0722007751;56;SA;BR;Macapá;SBMQ;America/Belem
MCQ;small_airport;Miskolc Airport;48.13690185546875;20.791400909423828;390;EU;HU;Miskolc;LHMC;Europe/Budapest
MCS;medium_airport;Monte Caseros Airport;-30.2719;-57.6402;170;SA;AR;Monte Caseros;SARM;America/Argentina/Cordoba
MCT;large_airport;Muscat International Airport;23.593299865722656;58.284400939941406;48;AS;OM;Muscat;OOMS;Asia/Muscat
MCU;medium_airport;Montluçon-Guéret Airport;46.222599029541016;2.363960027694702;1497;EU;FR;Montluçon/Guéret;LFBK;Europe/Paris
MCV;small_airport;McArthur River Mine Airport;-16.4424991608;136.083999634;131;OC;AU;McArthur River Mine;YMHU;Australia/Darwin
MCW;medium_airport;Mason City Municipal Airport;43.157798767100005;-93.3312988281;1213;NA;US;Mason City;KMCW;America/Chicago
MCX;medium_airport;Uytash Airport;42.81679916381836;47.65230178833008;12;EU;RU;Makhachkala;URML;Europe/Moscow
MCY;medium_airport;Sunshine Coast Airport;-26.603300094599998;153.091003418;15;OC;AU;Maroochydore;YBSU;Australia/Brisbane
MCZ;medium_airport;Zumbi dos Palmares Airport;-9.510809898376465;-35.79169845581055;387;SA;BR;Maceió;SBMO;America/Maceio
MDC;medium_airport;Sam Ratulangi Airport;1.5492600202560425;124.9260025024414;264;AS;ID;Manado-Celebes Island;WAMM;Asia/Makassar
MDD;small_airport;Midland Airpark;32.0364990234;-102.100997925;2803;NA;US;Midland;KMDD;America/Chicago
MDE;medium_airport;Jose Maria Córdova International Airport;6.16454;-75.4231;6955;SA;CO;Rionegro;SKRG;America/Bogota
MDF;small_airport;Taylor County Airport;45.10100174;-90.30329895;1478;NA;US;Medford;KMDZ;America/Chicago
MDG;medium_airport;Mudanjiang Hailang International Airport;44.5241012573;129.569000244;883;AS;CN;Mudanjiang;ZYMD;Asia/Harbin
MDH;medium_airport;Southern Illinois Airport;37.778099060058594;-89.25199890136719;411;NA;US;Carbondale/Murphysboro;KMDH;America/Chicago
MDI;medium_airport;Makurdi Airport;7.70388;8.61394;371;AF;NG;Makurdi;DNMK;Africa/Lagos
MDJ;small_airport;Madras Municipal Airport;44.67020035;-121.1549988;2437;NA;US;Madras;KS33;America/Los_Angeles
MDK;medium_airport;Mbandaka Airport;0.0226000007242;18.2887001038;1040;AF;CD;Mbandaka;FZEA;Africa/Kinshasa
MDL;large_airport;Mandalay International Airport;21.702199935913086;95.97789764404297;300;AS;MM;Mandalay;VYMD;Asia/Rangoon
MDM;small_airport;Munduku Airport;-4.6204;143.4516;100;OC;PG;Munduku;AYDK;Pacific/Port_Moresby
MDN;small_airport;Madison Municipal Airport;38.75889969;-85.46549988;819;NA;US;Madison;KIMS;America/Indiana/Indianapolis
MDO;small_airport;Middleton Island Airport;59.4499015808;-146.307006836;100;NA;US;Middleton Island;PAMD;America/Anchorage
MDP;small_airport;Mindiptana Airport;-5.75;140.36700439453125;157;AS;ID;Mindiptana-Papua Island;WAKD;Asia/Jayapura
MDQ;medium_airport;Ástor Piazzola International Airport;-37.9342;-57.5733;72;SA;AR;Mar del Plata;SAZM;America/Argentina/Buenos_Aires
MDS;small_airport;Middle Caicos Airport;21.82602;-71.8025;9;NA;TC;Middle Caicos;MBMC;America/Grand_Turk
MDT;medium_airport;Harrisburg International Airport;40.1935005188;-76.7633972168;310;NA;US;Harrisburg;KMDT;America/New_York
MDU;medium_airport;Mendi Airport;-6.14774;143.656998;5680;OC;PG;Mendi;AYMN;Pacific/Port_Moresby
MDW;large_airport;Chicago Midway International Airport;41.7859992980957;-87.75240325927734;620;NA;US;Chicago;KMDW;America/Chicago
MDX;small_airport;Mercedes Airport;-29.2213993073;-58.0877990723;358;SA;AR;Mercedes;SATM;America/Argentina/Cordoba
MDY;medium_airport;Henderson Field;28.20170021057129;-177.38099670410156;13;OC;UM;Sand Island;PMDY;Pacific/Midway
MDZ;medium_airport;El Plumerillo Airport;-32.8316993713;-68.7929000854;2310;SA;AR;Mendoza;SAME;America/Argentina/Mendoza
MEA;medium_airport;Macaé Airport;-22.343000412;-41.7659988403;8;SA;BR;Macaé;SBME;America/Sao_Paulo
MEB;medium_airport;Melbourne Essendon Airport;-37.7281;144.901993;282;OC;AU;;YMEN;Australia/Melbourne
MEC;medium_airport;Eloy Alfaro International Airport;-0.9460780024528503;-80.67880249023438;48;SA;EC;Manta;SEMT;America/Guayaquil
MED;large_airport;Prince Mohammad Bin Abdulaziz Airport;24.5534;39.705101;2151;AS;SA;Medina;OEMA;Asia/Riyadh
MEE;medium_airport;Maré Airport;-21.481700897216797;168.03799438476562;141;OC;NC;Maré;NWWR;Pacific/Noumea
MEG;medium_airport;Malanje Airport;-9.525090217590332;16.312400817871094;3868;AF;AO;Malanje;FNMA;Africa/Luanda
MEH;medium_airport;Mehamn Airport;71.02970123291;27.826700210571;39;EU;NO;Mehamn;ENMH;Europe/Oslo
MEI;medium_airport;Key Field;32.33259963989258;-88.75189971923828;297;NA;US;Meridian;KMEI;America/Chicago
MEJ;small_airport;Port Meadville Airport;41.62649918;-80.21469879;1399;NA;US;Meadville;KGKJ;America/New_York
MEK;medium_airport;Bassatine Airport;33.87910079956055;-5.515120029449463;1890;AF;MA;Meknes;GMFM;Africa/Casablanca
MEL;large_airport;Melbourne International Airport;-37.673302;144.843002;434;OC;AU;Melbourne;YMML;Australia/Melbourne
MEM;large_airport;Memphis International Airport;35.04240036010742;-89.97669982910156;341;NA;US;Memphis;KMEM;America/Chicago
MEN;medium_airport;Mende-Brenoux Airport;44.50210189819336;3.532819986343384;3362;EU;FR;Mende/Brénoux;LFNB;Europe/Paris
MEO;small_airport;Dare County Regional Airport;35.91899872;-75.69550323;13;NA;US;Manteo;KMQI;America/New_York
MEP;small_airport;Mersing Airport;2.382999897003174;103.86699676513672;10;AS;MY;Mersing;WMAU;Asia/Kuala_Lumpur
MEQ;small_airport;Seunagan Airport;4.25;96.21700286865234;10;AS;ID;Peureumeue-Sumatra Island;WITC;Asia/Jakarta
MER;medium_airport;Castle Airport;37.38050079;-120.5680008;191;NA;US;Merced;KMER;America/Los_Angeles
MES;medium_airport;Soewondo Air Force Base;3.559167;98.671111;114;AS;ID;Medan-Sumatra Island;WIMK;Asia/Jakarta
MET;small_airport;Moreton Airport;-12.444199562099998;142.638000488;;OC;AU;Moreton;YMOT;Australia/Brisbane
MEU;medium_airport;Monte Dourado Airport;-0.889838993549;-52.6021995544;677;SA;BR;Almeirim;SBMD;America/Santarem
MEV;small_airport;Minden-Tahoe Airport;39.00030136;-119.7509995;4722;NA;US;Minden;KMEV;America/Los_Angeles
MEW;small_airport;Mweka Airport;-4.849999904632568;21.549999237060547;1968;AF;CD;Mweka;FZVM;Africa/Lubumbashi
MEX;large_airport;Licenciado Benito Juarez International Airport;19.4363;-99.072098;7316;NA;MX;Mexico City;MMMX;America/Mexico_City
MEY;small_airport;Meghauli Airport;27.5774;84.22875;600;AS;NP;Meghauli;VNMG;Asia/Kathmandu
MEZ;small_airport;Musina(Messina) Airport;-22.356000900299996;29.9862003326;1904;AF;ZA;Musina;FAMH;Africa/Johannesburg
MFA;small_airport;Mafia Island Airport;-7.917478;39.668502;60;AF;TZ;Mafia Island;HTMA;Africa/Dar_es_Salaam
MFC;small_airport;Mafeteng Airport;-29.80109977722168;27.243600845336914;5350;AF;LS;Mafeteng;FXMF;Africa/Maseru
MFD;medium_airport;Mansfield Lahm Regional Airport;40.82139968869999;-82.5166015625;1297;NA;US;Mansfield;KMFD;America/New_York
MFE;medium_airport;Mc Allen Miller International Airport;26.17580032;-98.23860168;107;NA;US;Mc Allen;KMFE;America/Chicago
MFF;small_airport;Moanda Airport;-1.53299999237;13.2670001984;1877;AF;GA;Moanda;FOOD;Africa/Libreville
MFG;medium_airport;Muzaffarabad Airport;34.3390007019043;73.50859832763672;2691;AS;PK;Muzaffarabad;OPMF;Asia/Karachi
MFH;small_airport;Mesquite Airport;36.83499908;-114.0550003;1978;NA;US;Mesquite;67L;America/Los_Angeles
MFI;small_airport;Marshfield Municipal Airport;44.6369018555;-90.18930053710001;1277;NA;US;Marshfield;KMFI;America/Chicago
MFJ;small_airport;Moala Airport;-18.566699981699998;179.951004028;13;OC;FJ;Moala;NFMO;Pacific/Fiji
MFK;medium_airport;Matsu Beigan Airport;26.224199295043945;120.00299835205078;41;AS;TW;Beigan Island;RCMT;Asia/Taipei
MFL;small_airport;Mount Full Stop Airport;-19.67;144.8852;1918;OC;AU;Wando Vale;YWDV;Australia/Brisbane
MFM;large_airport;Macau International Airport;22.149599075317383;113.59200286865234;20;AS;MO;Taipa;VMMC;Asia/Macau
MFN;small_airport;Milford Sound Airport;-44.673301696777344;167.92300415039062;10;OC;NZ;;NZMF;Pacific/Auckland
MFO;small_airport;Manguna Airport;-5.577778;151.792333;187;OC;PG;Manguna;AYNG;Pacific/Port_Moresby
MFP;small_airport;Manners Creek Airport;-22.100000381469727;137.98300170898438;;OC;AU;;YMCR;Australia/Darwin
MFQ;medium_airport;Maradi Airport;13.5024995803833;7.1267499923706055;1240;AF;NE;Maradi;DRRM;Africa/Niamey
MFR;medium_airport;Rogue Valley International Medford Airport;42.37419891357422;-122.87300109863281;1335;NA;US;Medford;KMFR;America/Los_Angeles
MFS;small_airport;Miraflores Airport;1.35;-71.9444;730;SA;CO;Miraflores;SKMF;America/Bogota
MFU;medium_airport;Mfuwe Airport;-13.258899688720703;31.936599731445312;1853;AF;ZM;Mfuwe;FLMF;Africa/Lusaka
MFV;small_airport;Accomack County Airport;37.646900177;-75.761100769;47;NA;US;Melfa;KMFV;America/New_York
MFX;small_airport;Méribel Altiport;45.407003;6.577942;5636;EU;FR;;LFKX;Europe/Paris
MFZ;small_airport;Meselia Airport;-6.1364;149.1183;180;OC;PG;Demgulu;AYES;Pacific/Port_Moresby
MGA;medium_airport;Augusto C. Sandino (Managua) International Airport;12.141500473022461;-86.16819763183594;194;NA;NI;Managua;MNMG;America/Managua
MGB;medium_airport;Mount Gambier Airport;-37.745601654052734;140.78500366210938;212;OC;AU;;YMTG;Australia/Adelaide
MGC;small_airport;Michigan City Municipal Airport;41.703300476100004;-86.8211975098;655;NA;US;Michigan City;KMGC;America/Chicago
MGD;small_airport;Magdalena Airport;-13.2607483767;-64.0607643127;462;SA;BO;Magdalena;SLMG;America/La_Paz
MGE;large_airport;Dobbins Air Reserve Base;33.91540146;-84.51629639;1068;NA;US;Marietta;KMGE;America/New_York
MGF;medium_airport;Regional de Maringá - Sílvio Nane Junior Airport;-23.479444503799996;-52.01222229;1788;SA;BR;Maringá;SBMG;America/Sao_Paulo
MGH;medium_airport;Margate Airport;-30.8574008942;30.343000412;495;AF;ZA;Margate;FAMG;Africa/Johannesburg
MGJ;small_airport;Orange County Airport;41.50999832;-74.26460266;364;NA;US;Montgomery;KMGJ;America/New_York
MGK;small_airport;Mong Tong Airport;20.29669952392578;98.8989028930664;1840;AS;MM;Mong Tong;VYMT;Asia/Rangoon
MGL;medium_airport;Mönchengladbach Airport;51.23027801513672;6.504444122314453;125;EU;DE;Mönchengladbach;EDLN;Europe/Berlin
MGM;large_airport;Montgomery Regional (Dannelly Field) Airport;32.30059814;-86.39399719;221;NA;US;Montgomery;KMGM;America/Chicago
MGN;medium_airport;Baracoa Airport;9.28474;-74.8461;178;SA;CO;Magangué;SKMG;America/Bogota
MGQ;medium_airport;Aden Adde International Airport;2.0144400596618652;45.3046989440918;29;AF;SO;Mogadishu;HCMM;Africa/Mogadishu
MGR;small_airport;Moultrie Municipal Airport;31.084899902300002;-83.8032989502;294;NA;US;Moultrie;KMGR;America/New_York
MGS;small_airport;Mangaia Island Airport;-21.895986557006836;-157.9066619873047;45;OC;CK;Mangaia Island;NCMG;Pacific/Rarotonga
MGT;small_airport;Milingimbi Airport;-12.0944004059;134.893997192;53;OC;AU;Milingimbi Island;YMGB;Australia/Darwin
MGU;small_airport;Manaung Airport;18.845800399780273;93.68890380859375;102;AS;MM;Manaung;VYMN;Asia/Rangoon
MGV;small_airport;Margaret River (Station) Airport;-18.6217002869;126.883003235;289;OC;AU;;YMGR;Australia/Perth
MGW;medium_airport;Morgantown Municipal Walter L. Bill Hart Field;39.64289856;-79.91629791;1248;NA;US;Morgantown;KMGW;America/New_York
MGX;small_airport;Moabi Airport;-2.433000087738037;11;787;AF;GA;Moabi;FOGI;Africa/Libreville
MGY;small_airport;Dayton-Wright Brothers Airport;39.5890007019;-84.224899292;957;NA;US;Dayton;KMGY;America/New_York
MGZ;medium_airport;Myeik Airport;12.439800262451172;98.62149810791016;75;AS;MM;Mkeik;VYME;Asia/Rangoon
MHA;small_airport;Mahdia Airport;5.277490139007568;-59.151100158691406;300;SA;GY;Mahdia;SYMD;America/Guyana
MHC;small_airport;Mocopulli Airport;-42.340388;-73.715693;528;SA;CL;Dalcahue;SCPQ;America/Santiago
MHD;large_airport;Mashhad International Airport;36.235198974609375;59.64099884033203;3263;AS;IR;Mashhad;OIMM;Asia/Tehran
MHE;small_airport;Mitchell Municipal Airport;43.774799346900004;-98.03859710690001;1304;NA;US;Mitchell;KMHE;America/Chicago
MHG;medium_airport;Mannheim-City Airport;49.47305679321289;8.514166831970215;308;EU;DE;Mannheim;EDFM;Europe/Berlin
